,name,value,year,lastValue,rank,colour
3829,HT,230371176.0,2019.564,953907418.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3830,HT,232000564.0,2019.562,954910542.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3831,HT,229813036.0,2019.559,953016230.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3832,HT,234356251.0,2019.556,207209741.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3833,HT,240606580.0,2019.553,230064662.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3834,HT,223232913.0,2019.551,233565547.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3835,HT,217451208.0,2019.548,239085004.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3836,HT,209528412.0,2019.545,241052700.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3837,HT,204727822.0,2019.542,242982161.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3838,HT,202037698.0,2019.54,243154819.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3839,HT,201714064.0,2019.537,241190848.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3840,HT,204981492.0,2019.534,247801453.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3841,HT,198299052.0,2019.532,247943701.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3842,HT,201644249.0,2019.529,245692953.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3843,HT,200454360.0,2019.526,244357525.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3844,HT,184663042.0,2019.523,246955825.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3845,HT,197106028.0,2019.521,249536197.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3846,HT,202320734.0,2019.518,243668463.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3847,HT,200602895.0,2019.515,250850091.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3848,HT,197904089.0,2019.512,254143780.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3849,HT,199166762.0,2019.51,254128250.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3850,HT,198287154.0,2019.507,252028964.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3851,HT,194686383.0,2019.504,254263294.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3852,HT,208344595.0,2019.501,254027711.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3853,HT,205224994.0,2019.499,246828860.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3854,HT,204850815.0,2019.496,241722969.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3855,HT,203991086.0,2019.493,235916613.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3856,HT,213136054.0,2019.49,232172987.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3857,HT,192266704.0,2019.488,236241640.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3858,HT,188128140.0,2019.485,236059310.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3859,HT,185807154.0,2019.482,238405092.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3860,HT,187229961.0,2019.479,238739107.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3861,HT,186936460.0,2019.477,235648988.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3862,HT,189865442.0,2019.474,236637837.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3863,HT,184310540.0,2019.471,233072884.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3864,HT,184328534.0,2019.468,226294469.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3865,HT,184287251.0,2019.466,230371176.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3866,HT,181294795.0,2019.463,232000564.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3867,HT,173223763.0,2019.46,229813036.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3868,HT,176638776.0,2019.458,234356251.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3869,HT,172019874.0,2019.455,240606580.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3870,HT,172303297.0,2019.452,223232913.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3871,HT,173086687.0,2019.449,217451208.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3872,HT,172423394.0,2019.447,209528412.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3873,HT,169822995.0,2019.444,204727822.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3874,HT,167915695.0,2019.441,202037698.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3875,HT,162488800.0,2019.438,201714064.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3876,HT,151421134.0,2019.436,204981492.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3877,HT,154004372.0,2019.433,198299052.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3878,HT,154840365.0,2019.43,201644249.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3879,HT,154764811.0,2019.427,200454360.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3880,HT,153181829.0,2019.425,184663042.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3881,HT,146789758.0,2019.422,197106028.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3882,HT,152719466.0,2019.419,202320734.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3883,HT,163163055.0,2019.416,200602895.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3884,HT,159241951.0,2019.414,197904089.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3885,HT,162874471.0,2019.411,199166762.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3886,HT,158448042.0,2019.408,198287154.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3887,HT,166883388.0,2019.405,194686383.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3888,HT,166601188.0,2019.403,208344595.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3889,HT,166727800.0,2019.4,205224994.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3890,HT,165961501.0,2019.397,204850815.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3891,HT,165148611.0,2019.395,203991086.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3892,HT,161175670.0,2019.392,213136054.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3893,HT,149230399.0,2019.389,192266704.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3894,HT,141246326.0,2019.386,188128140.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3895,HT,135614456.0,2019.384,185807154.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3896,HT,133907162.0,2019.381,187229961.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3897,HT,136916373.0,2019.378,186936460.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3898,HT,136260906.0,2019.375,189865442.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3899,HT,130828881.0,2019.373,184310540.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3900,HT,132480195.0,2019.37,184328534.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3901,HT,146856960.0,2019.367,184287251.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3902,HT,124634842.0,2019.364,181294795.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3903,HT,120020342.0,2019.362,173223763.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3904,HT,118500482.0,2019.359,176638776.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3905,HT,117432596.0,2019.356,172019874.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3906,HT,114207935.0,2019.353,172303297.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3907,HT,114752718.0,2019.351,173086687.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3908,HT,119849151.0,2019.348,172423394.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3909,HT,114813193.0,2019.345,169822995.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3910,HT,115997953.0,2019.342,167915695.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3911,HT,117816463.0,2019.34,162488800.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3912,HT,119150446.0,2019.337,151421134.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3913,HT,120434228.0,2019.334,154004372.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3914,HT,118674232.0,2019.332,154840365.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3915,HT,118540831.0,2019.329,154764811.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3916,HT,118528244.0,2019.326,153181829.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3917,HT,113957189.0,2019.323,146789758.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3918,HT,114594389.0,2019.321,152719466.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3919,HT,109967803.0,2019.318,163163055.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3920,HT,110147941.0,2019.315,159241951.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3921,HT,108157763.0,2019.312,162874471.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3922,HT,117334625.0,2019.31,158448042.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3923,HT,121216541.0,2019.307,166883388.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3924,HT,122810980.0,2019.304,166601188.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3925,HT,122892105.0,2019.301,166727800.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3926,HT,127341378.0,2019.299,165961501.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3927,HT,131619351.0,2019.296,165148611.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3928,HT,120171127.0,2019.293,161175670.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3929,HT,113410615.0,2019.29,149230399.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3930,HT,115247833.0,2019.288,141246326.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3931,HT,112784897.0,2019.285,135614456.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3932,HT,125457726.0,2019.282,133907162.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3933,HT,123307496.0,2019.279,136916373.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3934,HT,117381030.0,2019.277,136260906.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3935,HT,116147868.0,2019.274,130828881.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3936,HT,130007298.0,2019.271,132480195.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3937,HT,133454013.0,2019.268,146856960.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3938,HT,134250380.0,2019.266,124634842.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3939,HT,135285661.0,2019.263,120020342.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3940,HT,138944547.0,2019.26,118500482.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3941,HT,141340083.0,2019.258,117432596.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3942,HT,141232001.0,2019.255,114207935.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3943,HT,136971471.0,2019.252,114752718.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3944,HT,135627725.0,2019.249,119849151.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3945,HT,139938358.0,2019.247,114813193.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3946,HT,128881667.0,2019.244,115997953.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3947,HT,122475982.0,2019.241,117816463.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3948,HT,123426744.0,2019.238,119150446.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3949,HT,119034430.0,2019.236,120434228.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3950,HT,122197147.0,2019.233,118674232.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3951,HT,122143160.0,2019.23,118540831.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3952,HT,125453831.0,2019.227,118528244.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3953,HT,126316839.0,2019.225,113957189.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3954,HT,123632702.0,2019.222,114594389.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3955,HT,125946587.0,2019.219,109967803.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3956,HT,129920294.0,2019.216,110147941.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3957,HT,135391941.0,2019.214,108157763.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3958,HT,117876212.0,2019.211,117334625.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3959,HT,100667993.0,2019.208,121216541.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3960,HT,102738709.0,2019.205,122810980.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3961,HT,105626126.0,2019.203,122892105.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3962,HT,100111838.0,2019.2,127341378.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3963,HT,90985297.0,2019.197,131619351.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3964,HT,91420751.0,2019.195,120171127.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3965,HT,93441547.0,2019.192,113410615.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3966,HT,86310199.0,2019.189,115247833.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3967,HT,91780086.0,2019.186,112784897.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3968,HT,93145116.0,2019.184,125457726.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3969,HT,90683448.0,2019.181,123307496.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3970,HT,96702842.0,2019.178,117381030.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3971,HT,86225783.0,2019.175,116147868.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3972,HT,77538694.0,2019.173,130007298.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3973,HT,66226224.0,2019.17,133454013.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3974,HT,67785611.0,2019.167,134250380.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3975,HT,69671205.0,2019.164,135285661.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3976,HT,70277793.0,2019.162,138944547.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3977,HT,60434063.0,2019.159,141340083.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3978,HT,58021904.0,2019.156,141232001.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3979,HT,58217340.0,2019.153,136971471.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3980,HT,59388341.0,2019.151,135627725.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3981,HT,57630534.0,2019.148,139938358.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3982,HT,64015470.0,2019.145,128881667.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3983,HT,63194968.0,2019.142,122475982.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3984,HT,61878364.0,2019.14,123426744.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3985,HT,64636244.0,2019.137,119034430.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3986,HT,60608590.0,2019.134,122197147.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3987,HT,58515367.0,2019.132,122143160.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3988,HT,54430708.0,2019.129,125453831.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3989,HT,55143464.0,2019.126,126316839.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3990,HT,55100830.0,2019.123,123632702.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3991,HT,55341522.0,2019.121,125946587.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3992,HT,56240302.0,2019.118,129920294.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3993,HT,58743815.0,2019.115,135391941.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3994,HT,55173209.0,2019.112,117876212.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3995,HT,51566864.0,2019.11,100667993.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3996,HT,50014852.0,2019.107,102738709.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3997,HT,49696760.0,2019.104,105626126.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3998,HT,46699888.0,2019.101,100111838.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
3999,HT,47032068.0,2019.099,90985297.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4000,HT,46577463.0,2019.096,91420751.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4001,HT,46618002.0,2019.093,93441547.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4002,HT,46666665.0,2019.09,86310199.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4003,HT,48163339.0,2019.088,91780086.0,15,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4004,MIOTA,759309689.0,2019.789,632450814.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4005,MIOTA,780498554.0,2019.786,672719995.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4006,MIOTA,791230591.0,2019.784,687427124.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4007,MIOTA,775394347.0,2019.781,703625872.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4008,MIOTA,750105550.0,2019.778,720280246.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4009,MIOTA,755206506.0,2019.775,716857212.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4010,MIOTA,770781665.0,2019.773,718591532.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4011,MIOTA,780080094.0,2019.77,736888966.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4012,MIOTA,770026889.0,2019.767,718822805.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4013,MIOTA,789707514.0,2019.764,724461610.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4014,MIOTA,751393370.0,2019.762,718417226.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4015,MIOTA,768448467.0,2019.759,744181542.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4016,MIOTA,755432532.0,2019.756,741448816.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4017,MIOTA,756443989.0,2019.753,736268688.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4018,MIOTA,782880769.0,2019.751,756987916.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4019,MIOTA,753029606.0,2019.748,778810032.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4020,MIOTA,739996679.0,2019.745,769520238.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4021,MIOTA,728991375.0,2019.742,763558419.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4022,MIOTA,741246595.0,2019.74,750369699.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4023,MIOTA,740502207.0,2019.737,761249139.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4024,MIOTA,745394639.0,2019.734,762207969.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4025,MIOTA,729194088.0,2019.732,758863964.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4026,MIOTA,708759794.0,2019.729,787495559.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4027,MIOTA,774705401.0,2019.726,780041475.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4028,MIOTA,776502877.0,2019.723,793098305.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4029,MIOTA,817826798.0,2019.721,760527581.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4030,MIOTA,869270342.0,2019.718,746116329.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4031,MIOTA,828584044.0,2019.715,756739655.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4032,MIOTA,828140512.0,2019.712,712224801.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4033,MIOTA,731297166.0,2019.71,704825824.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4034,MIOTA,693100364.0,2019.707,752993131.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4035,MIOTA,693517442.0,2019.704,751398062.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4036,MIOTA,688430543.0,2019.701,752938604.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4037,MIOTA,672093717.0,2019.699,748109970.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4038,MIOTA,657342521.0,2019.696,755284659.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4039,MIOTA,663419829.0,2019.693,772160367.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4040,MIOTA,664027095.0,2019.69,759309689.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4041,MIOTA,666232952.0,2019.688,780498554.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4042,MIOTA,681418010.0,2019.685,791230591.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4043,MIOTA,673173924.0,2019.682,775394347.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4044,MIOTA,642886828.0,2019.679,750105550.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4045,MIOTA,673954237.0,2019.677,755206506.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4046,MIOTA,686635243.0,2019.674,770781665.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4047,MIOTA,694735081.0,2019.671,780080094.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4048,MIOTA,694956487.0,2019.668,770026889.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4049,MIOTA,671499176.0,2019.666,789707514.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4050,MIOTA,687473073.0,2019.663,751393370.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4051,MIOTA,702248480.0,2019.66,768448467.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4052,MIOTA,696294068.0,2019.658,755432532.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4053,MIOTA,675636340.0,2019.655,756443989.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4054,MIOTA,722616520.0,2019.652,782880769.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4055,MIOTA,748652666.0,2019.649,753029606.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4056,MIOTA,735562219.0,2019.647,739996679.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4057,MIOTA,720857621.0,2019.644,728991375.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4058,MIOTA,723589094.0,2019.641,741246595.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4059,MIOTA,726976927.0,2019.638,740502207.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4060,MIOTA,668456502.0,2019.636,745394639.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4061,MIOTA,694017670.0,2019.633,729194088.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4062,MIOTA,701129973.0,2019.63,708759794.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4063,MIOTA,689377662.0,2019.627,774705401.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4064,MIOTA,673452126.0,2019.625,776502877.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4065,MIOTA,672837197.0,2019.622,817826798.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4066,MIOTA,677518179.0,2019.619,869270342.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4067,MIOTA,643456087.0,2019.616,828584044.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4068,MIOTA,713497889.0,2019.614,828140512.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4069,MIOTA,721379811.0,2019.611,731297166.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4070,MIOTA,748804365.0,2019.608,693100364.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4071,MIOTA,727365195.0,2019.605,693517442.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4072,MIOTA,706782173.0,2019.603,688430543.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4073,MIOTA,764213936.0,2019.6,672093717.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4074,MIOTA,768104154.0,2019.597,657342521.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4075,MIOTA,773353945.0,2019.595,663419829.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4076,MIOTA,812303666.0,2019.592,664027095.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4077,MIOTA,793152555.0,2019.589,666232952.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4078,MIOTA,788115064.0,2019.586,681418010.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4079,MIOTA,800199353.0,2019.584,673173924.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4080,MIOTA,803005014.0,2019.581,642886828.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4081,MIOTA,806488754.0,2019.578,673954237.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
4082,MIOTA,794400067.0,2019.575,686635243.0,16,"{'h': 8.66, 's': 0.75, 'l': 0.75}"
